----system---- ----total-usage---- ------memory-usage----- -dsk/total- ---procs--- ---load-avg--- -most-expensive- --most-expensive--
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ|run blk new| 1m   5m  15m |  cpu process   |  memory process  
17-10 08:50:56| 99   1   0   0   0|  23G   38G   73M 2123M|   0     0 | 33   0 2.0|27.7 28.4 27.6|ppgen         52|ppgen        13894
17-10 08:50:57| 99   1   0   0   0|  23G   38G   73M 2123M|   0     0 | 33   0   0|27.7 28.4 27.6|ppgen         52|ppgen        13894
17-10 08:50:58| 98   1   1   0   0|  23G   38G   73M 2123M|   0    16k| 34   0   0|27.7 28.4 27.6|ppgen_sabv_l  52|ppgen        13902
17-10 08:50:59| 99   1   0   0   0|  23G   38G   73M 2123M|   0     0 | 33   0   0|28.1 28.5 27.6|ppgen_sabv_l  54|ppgen        13902
17-10 08:51:00| 99   1   0   0   0|  23G   38G   73M 2123M|   0    20k| 33   0   0|28.1 28.5 27.6|ppgen_sabv_l  51|ppgen        13902
17-10 08:51:01| 98   1   0   0   0|  23G   38G   73M 2123M|   0     0 | 33   0   0|28.1 28.5 27.6|ppgen_sabv_l  51|ppgen        13902
17-10 08:51:02| 98   1   1   0   0|  23G   38G   73M 2123M|   0  4110B| 33   0   0|28.1 28.5 27.6|ppgen_sabv_l  54|ppgen        13902
17-10 08:51:03| 98   2   0   0   0|  23G   38G   73M 2123M|   0     0 | 33   0   0|28.1 28.5 27.6|ppgen_sabv_l  49|ppgen        13902
17-10 08:51:04| 95   4   1   0   0|  23G   38G   73M 2123M|   0  8175B| 33   0  10|28.6 28.6 27.6|ppgen         49|ppgen        13902
17-10 08:51:05| 99   1   0   0   0|  23G   38G   73M 2123M|   0    24k| 33   0 5.0|28.6 28.6 27.6|ppgen         50|ppgen        13902
17-10 08:51:06| 96   3   1   0   0|  23G   38G   73M 2123M|   0     0 | 21   0 8.0|28.6 28.6 27.6|ppgen_sabv_l  48|ppgen        13902
17-10 08:51:07| 79  17   3   0   0|  23G   37G   73M 2123M|   0     0 | 19   0   0|28.6 28.6 27.6|ppgen         60|ppgen        14471
17-10 08:51:08| 80  16   4   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|28.6 28.6 27.6|ppgen         63|ppgen        15234
17-10 08:51:09| 90  10   1   0   0|  25G   36G   73M 2123M|   0    48k| 33   0   0|28.9 28.6 27.7|ppgen         56|ppgen        15808
17-10 08:51:10| 95   4   0   0   0|  25G   36G   73M 2123M|   0    48k| 33   0   0|28.9 28.6 27.7|ppgen_sabv_l  50|ppgen        16056
17-10 08:51:11| 97   2   1   0   0|  25G   36G   73M 2123M|   0     0 | 33   0   0|28.9 28.6 27.7|ppgen         49|ppgen        16169
17-10 08:51:12| 98   2   0   0   0|  25G   36G   73M 2123M|   0     0 | 33   0 8.0|28.9 28.6 27.7|ppgen         53|ppgen        16192
17-10 08:51:13| 99   1   0   0   0|  25G   36G   73M 2123M|   0     0 | 33   0   0|28.9 28.6 27.7|ppgen         58|ppgen        16208
17-10 08:51:14| 92   5   2   0   0|  25G   36G   73M 2123M|   0     0 | 19   0   0|29.1 28.7 27.7|ppgen         67|ppgen        16208
17-10 08:51:15| 93   5   2   0   0|  25G   35G   73M 2123M|   0    28k| 32   0   0|29.1 28.7 27.7|ppgen         71|ppgen        16208
17-10 08:51:16| 91   5   3   0   0|  25G   35G   73M 2123M|   0  8172B| 25   0  10|29.1 28.7 27.7|ppgen         68|ppgen        16208
17-10 08:51:17| 96   3   2   0   0|  25G   35G   73M 2123M|   0     0 | 33   0  13|29.1 28.7 27.7|ppgen         58|ppgen        16208
17-10 08:51:18| 99   1   0   0   0|  25G   35G   73M 2123M|   0     0 | 33   0   0|29.1 28.7 27.7|ppgen         51|ppgen        16208
17-10 08:51:19| 99   1   0   0   0|  25G   35G   73M 2123M|   0    96k| 33   0   0|29.3 28.7 27.7|ppgen_sabv_l  54|ppgen        16208
17-10 08:51:20| 98   1   0   0   0|  25G   35G   73M 2123M|   0     0 | 33   0 2.0|29.3 28.7 27.7|ppgen         49|ppgen        16208
17-10 08:51:21| 99   1   0   0   0|  25G   35G   73M 2123M|   0  8200B| 33   0   0|29.3 28.7 27.7|ppgen         52|ppgen        16208
17-10 08:51:22| 99   1   0   0   0|  25G   35G   73M 2123M|   0  4092B| 33   0   0|29.3 28.7 27.7|ppgen_sabv_l  51|ppgen        16208
17-10 08:51:23| 97   2   1   0   0|  25G   35G   73M 2123M|   0     0 | 33   0   0|29.3 28.7 27.7|ppgen         52|ppgen        16208
17-10 08:51:24| 89  10   1   0   0|  26G   35G   73M 2123M|   0    88k| 34   0   0|29.6 28.8 27.8|ppgen         54|ppgen        16208
17-10 08:51:25| 92   8   0   0   0|  26G   35G   73M 2123M|   0  4096B| 33   0   0|29.6 28.8 27.8|ppgen         49|ppgen        16208
17-10 08:51:26| 96   4   0   0   0|  26G   35G   73M 2123M|   0     0 | 33   0   0|29.6 28.8 27.8|ppgen         50|ppgen        16208
17-10 08:51:27| 96   4   0   0   0|  26G   34G   73M 2123M|   0  4100B| 33   0   0|29.6 28.8 27.8|ppgen_sabv_l  52|ppgen        16208
17-10 08:51:28| 97   3   0   0   0|  26G   34G   73M 2123M|   0  4098B| 33   0   0|29.6 28.8 27.8|ppgen_sabv_l  53|ppgen        16208
17-10 08:51:29| 98   2   0   0   0|  26G   34G   73M 2123M|   0     0 | 33   0   0|29.8 28.9 27.8|ppgen_sabv_l  52|ppgen        16208
17-10 08:51:30| 98   2   0   0   0|  26G   34G   73M 2123M|   0    20k| 33   0   0|29.8 28.9 27.8|ppgen_sabv_l  52|ppgen        16208
17-10 08:51:31| 98   1   0   0   0|  26G   34G   73M 2123M|   0     0 | 33   0   0|29.8 28.9 27.8|ppgen_sabv_l  52|ppgen        16208
17-10 08:51:32| 98   2   0   0   0|  26G   34G   73M 2123M|   0     0 | 33   0   0|29.8 28.9 27.8|ppgen_sabv_l  52|ppgen        16208
17-10 08:51:33| 98   2   0   0   0|  26G   34G   73M 2123M|   0  4093B| 33   0   0|29.8 28.9 27.8|ppgen         50|ppgen        16208
17-10 08:51:34| 95   5   0   0   0|  26G   34G   73M 2123M|   0  4097B| 33   0  27|30.1 28.9 27.8|ppgen_sabv_l  49|ppgen        16208
17-10 08:51:35| 86  10   3   0   0|  24G   37G   73M 2123M|   0    20k| 20   0  40|30.1 28.9 27.8|ppgen_sabv_l  51|ppgen        14278
17-10 08:51:36| 76   7  16   0   0|  24G   37G   73M 2123M|   0     0 | 19   0   0|30.1 28.9 27.8|ppgen_sabv_l  54|ppgen        14100
17-10 08:51:37| 96   3   1   0   0|  24G   37G   73M 2123M|   0     0 | 19   0   0|30.1 28.9 27.8|ppgen_sabv_l  73|ppgen        13998
17-10 08:51:38| 92   4   3   0   0|  24G   37G   73M 2123M|   0  4084B| 26   0   0|30.1 28.9 27.8|ppgen_sabv_l  62|ppgen        14030
17-10 08:51:39| 94   5   1   0   0|  23G   37G   73M 2123M|   0  4097B| 24   0   0|29.4 28.8 27.8|ppgen_sabv_l  71|ppgen        14079
17-10 08:51:40| 95   4   1   0   0|  24G   37G   73M 2123M|   0    24k| 33   0   0|29.4 28.8 27.8|ppgen_sabv_l  72|ppgen        14190
17-10 08:51:41| 99   1   0   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|29.4 28.8 27.8|ppgen_sabv_l  60|ppgen        14190
17-10 08:51:42| 98   1   0   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|29.4 28.8 27.8|ppgen_sabv_l  59|ppgen        14190
17-10 08:51:43| 97   2   1   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|29.4 28.8 27.8|ppgen_sabv_l  55|ppgen        14254
17-10 08:51:44| 96   2   0   0   0|  24G   37G   73M 2123M|   0  4080B| 33   0   0|29.6 28.9 27.8|ppgen         54|ppgen        14254
17-10 08:51:45| 99   1   0   0   0|  24G   37G   73M 2123M|   0    20k| 33   0   0|29.6 28.9 27.8|ppgen         50|ppgen        14254
17-10 08:51:46| 97   2   0   0   0|  24G   37G   73M 2123M|   0  8206B| 33   0   0|29.6 28.9 27.8|ppgen         50|ppgen        14254
17-10 08:51:47| 92   5   2   0   0|  24G   37G   73M 2123M|   0     0 | 19   0   0|29.6 28.9 27.8|ppgen         74|ppgen        14254
17-10 08:51:48| 93   5   2   0   0|  24G   37G   73M 2123M|   0     0 | 25   0   0|29.6 28.9 27.8|ppgen         66|ppgen        14254
17-10 08:51:49| 92   6   2   0   0|  24G   37G   73M 2123M|   0    92k| 33   0   0|28.7 28.7 27.7|ppgen         69|ppgen        14254
17-10 08:51:50| 96   2   1   0   0|  24G   37G   73M 2123M|   0  4109B| 34   0   0|28.7 28.7 27.7|ppgen_sabv_l  64|ppgen        14280
17-10 08:51:51| 94   4   2   0   0|  24G   37G   73M 2123M|   0     0 | 19   0   0|28.7 28.7 27.7|ppgen_sabv_l  72|ppgen        14382
17-10 08:51:52| 76   8  16   0   0|  24G   37G   73M 2123M|   0  4099B|9.0   0   0|28.7 28.7 27.7|ppgen_sabv_l  49|ppgen        14398
17-10 08:51:53| 83   7   9   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|28.7 28.7 27.7|ppgen_sabv_l  58|ppgen        14574
17-10 08:51:54| 99   1   0   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|29.1 28.8 27.8|ppgen_sabv_l  52|ppgen        14510
17-10 08:51:55| 99   1   1   0   0|  24G   37G   73M 2123M|   0    56k| 35   0   0|29.1 28.8 27.8|ppgen_sabv_l  50|ppgen        14510
17-10 08:51:56| 97   2   1   0   0|  24G   37G   73M 2123M|   0  8192B| 34   0 2.0|29.1 28.8 27.8|ppgen_sabv_l  54|ppgen        14574
17-10 08:51:57| 99   1   0   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|29.1 28.8 27.8|ppgen         53|ppgen        14606
17-10 08:51:58| 98   1   0   0   0|  24G   37G   73M 2123M|   0  4084B| 35   0   0|29.1 28.8 27.8|ppgen         51|ppgen        14629
17-10 08:51:59| 96   4   1   0   0|  24G   37G   73M 2123M|   0    44k| 34   0   0|29.4 28.8 27.8|ppgen         56|ppgen        14606
17-10 08:52:00| 92   7   1   0   0|  24G   36G   73M 2123M|   0    32k| 34   0   0|29.4 28.8 27.8|ppgen_sabv_l  50|ppgen        14574
17-10 08:52:01| 95   6   0   0   0|  24G   36G   73M 2123M|   0  4102B| 34   0   0|29.4 28.8 27.8|ppgen_sabv_l  56|ppgen        14604
17-10 08:52:02| 98   2   0   0   0|  24G   36G   73M 2123M|   0  4095B| 34   0   0|29.4 28.8 27.8|ppgen_sabv_l  54|ppgen        14606
17-10 08:52:03| 99   1   0   0   0|  24G   36G   73M 2123M|   0     0 | 33   0   0|29.4 28.8 27.8|ppgen_sabv_l  51|ppgen        14606
17-10 08:52:04| 96   3   1   0   0|  24G   36G   73M 2123M|   0  4093B| 24   0  18|29.7 28.9 27.8|ppgen_sabv_l  54|ppgen        14574
17-10 08:52:05| 94   5   1   0   0|  24G   36G   73M 2123M|   0    40k|8.0   0 5.0|29.7 28.9 27.8|ppgen_sabv_l  79|ppgen        14682
17-10 08:52:06| 73   5  20   0   0|  24G   36G   73M 2123M|   0     0 | 19   0   0|29.7 28.9 27.8|ppgen_sabv_l  59|ppgen        14709
17-10 08:52:07| 97   3   0   0   0|  24G   36G   73M 2123M|   0  4111B| 34   0   0|29.7 28.9 27.8|ppgen_sabv_l  79|ppgen        14766
17-10 08:52:08| 89   2  10   0   0|  24G   36G   73M 2123M|   0     0 |5.0   0   0|29.7 28.9 27.8|ppgen_sabv_l  75|ppgen        14754
17-10 08:52:09| 57   6  35   0   0|  24G   36G   73M 2123M|   0    48k|5.0   0   0|30.2 29.0 27.9|ppgen_sabv_l  39|ppgen        14757
17-10 08:52:10| 56  12  30   0   0|  24G   36G   73M 2123M|   0    68k| 20   0   0|30.2 29.0 27.9|ppgen_sabv_l  38|ppgen        14830
17-10 08:52:11| 79  13   8   0   0|  24G   36G   73M 2123M|   0     0 | 19   0   0|30.2 29.0 27.9|ppgen_sabv_l  63|ppgen        14862
17-10 08:52:12| 89   7   4   0   0|  24G   36G   73M 2123M|   0     0 | 19   0   0|30.2 29.0 27.9|ppgen_sabv_l  69|ppgen        14746
17-10 08:52:13| 89   7   3   0   0|  24G   36G   73M 2123M|   0  4089B| 20   0   0|30.2 29.0 27.9|ppgen_sabv_l  65|ppgen        14734
17-10 08:52:14| 41   7  51   0   0|  24G   36G   73M 2123M|   0     0 |6.0   0   0|28.1 28.6 27.7|ppgen         29|ppgen        14775
17-10 08:52:15| 42   7  51   0   0|  24G   36G   73M 2123M|   0    20k| 20   0   0|28.1 28.6 27.7|ppgen         26|ppgen        14830
17-10 08:52:16| 84   8   8   0   0|  24G   36G   73M 2123M|   0  8210B| 20   0  10|28.1 28.6 27.7|ppgen_sabv_l  59|ppgen        14830
17-10 08:52:17| 87   6   6   0   0|  24G   36G   73M 2123M|   0     0 | 19   0 5.0|28.1 28.6 27.7|ppgen_sabv_l  63|ppgen        14743
17-10 08:52:18| 75   7  17   0   0|  25G   36G   73M 2123M|   0     0 | 22   0   0|28.1 28.6 27.7|ppgen_sabv_l  56|ppgen        14734
17-10 08:52:19| 74  11  15   0   0|  24G   36G   73M 2123M|   0    97k| 20   0   0|27.7 28.5 27.7|ppgen_sabv_l  51|ppgen        14815
17-10 08:52:20| 56  19  24   0   0|  24G   37G   73M 2123M|   0    12k|7.0   0 2.0|27.7 28.5 27.7|ppgen_sabv_l  55|ppgen        14837
17-10 08:52:21| 54  21  24   0   0|  24G   36G   73M 2123M|   0     0 |8.0   0   0|27.7 28.5 27.7|ppgen_sabv_l  44|ppgen        14826
17-10 08:52:22| 58   5  36   0   0|  25G   36G   73M 2123M|   0  4104B|5.0   0   0|27.7 28.5 27.7|ppgen_sabv_l  37|ppgen        14734
17-10 08:52:23| 77   5  17   0   0|  25G   36G   73M 2123M|   0     0 | 35   0   0|27.7 28.5 27.7|ppgen_sabv_l  53|ppgen        14798
17-10 08:52:24| 93   4   3   0   0|  25G   36G   73M 2123M|   0  8212B| 34   0   0|26.9 28.3 27.7|ppgen         48|ppgen        14798
17-10 08:52:25| 91   6   3   0   0|  25G   36G   73M 2123M|   0    72k| 35   0   0|26.9 28.3 27.7|ppgen         52|ppgen        14798
17-10 08:52:26| 86  11   3   0   0|  25G   36G   73M 2123M|   0     0 | 35   0   0|26.9 28.3 27.7|ppgen         60|ppgen        14798
17-10 08:52:27| 86   8   5   0   0|  25G   36G   73M 2123M|   0     0 | 19   0   0|26.9 28.3 27.7|ppgen         56|ppgen        14798
17-10 08:52:28| 88   7   5   0   0|  25G   36G   73M 2123M|   0  4113B| 22   0   0|26.9 28.3 27.7|ppgen         55|ppgen        14883
17-10 08:52:29| 92   6   2   0   0|  25G   35G   73M 2123M|   0     0 | 33   0   0|26.2 28.2 27.6|ppgen_sabv_l  70|ppgen        15086
17-10 08:52:30| 97   2   1   0   0|  25G   35G   73M 2123M|   0    72k| 24   0   0|26.2 28.2 27.6|ppgen         49|ppgen        14992
17-10 08:52:31| 97   2   1   0   0|  25G   35G   73M 2123M|   0     0 | 34   0   0|26.2 28.2 27.6|ppgen_sabv_l  52|ppgen        15058
17-10 08:52:32| 93   5   1   0   0|  25G   35G   73M 2123M|   0     0 | 34   0   0|26.2 28.2 27.6|ppgen_sabv_l  72|ppgen        15053
17-10 08:52:33| 97   2   1   0   0|  25G   35G   73M 2123M|   0     0 | 33   0   0|26.2 28.2 27.6|ppgen_sabv_l  70|ppgen        15021
17-10 08:52:34| 95   4   1   0   0|  25G   35G   73M 2123M|   0  4106B| 28   0  27|26.8 28.3 27.6|ppgen_sabv_l  52|ppgen        15021
17-10 08:52:35| 95   3   1   0   0|  25G   35G   73M 2123M|   0    40k| 34   0  40|26.8 28.3 27.6|ppgen_sabv_l  70|ppgen        15037
17-10 08:52:36| 95   3   2   0   0|  25G   35G   73M 2123M|   0  4096B| 34   0   0|26.8 28.3 27.6|ppgen_sabv_l  66|ppgen        15045
17-10 08:52:37| 94   4   2   0   0|  25G   35G   73M 2123M|   0     0 | 34   0   0|26.8 28.3 27.6|ppgen_sabv_l  66|ppgen        15047
17-10 08:52:38| 92   6   1   0   0|  25G   36G   73M 2123M|   0     0 | 34   0   0|26.8 28.3 27.6|ppgen_sabv_l  68|ppgen        14919
17-10 08:52:39| 88   9   3   0   0|  21G   39G   73M 2123M|   0     0 | 21 3.0   0|27.3 28.3 27.7|ppgen_sabv_l  56|ppgen        11051
17-10 08:52:40| 71  25   3   1   0|  21G   39G   73M 2123M|   0    24k| 22   0   0|27.3 28.3 27.7|ppgen         68|ppgen        11288
17-10 08:52:41| 71  27   2   0   0|  22G   39G   73M 2123M|   0  4109B| 22   0   0|27.3 28.3 27.7|ppgen         60|ppgen        11308
17-10 08:52:42| 77  13  10   0   0|  22G   38G   73M 2123M|   0     0 | 17   0   0|27.3 28.3 27.7|ppgen         54|ppgen        11526
17-10 08:52:43| 89   7   3   0   0|  23G   38G   73M 2123M|   0     0 | 20   0   0|27.3 28.3 27.7|ppgen         55|ppgen        11612
17-10 08:52:44| 77   7  15   0   0|  23G   38G   73M 2123M|   0     0 |5.0   0   0|26.6 28.2 27.6|ppgen         54|ppgen        11668
17-10 08:52:45| 77   7  15   0   0|  23G   37G   73M 2123M|   0    20k| 34   0   0|26.6 28.2 27.6|ppgen_sabv_l  43|ppgen        11868
17-10 08:52:46| 94   4   3   0   0|  23G   37G   73M 2123M|   0    16k| 35   0   0|26.6 28.2 27.6|ppgen         66|ppgen        11900
17-10 08:52:47| 86   8   6   0   0|  24G   37G   73M 2123M|   0  4121B| 24   0   0|26.6 28.2 27.6|ppgen         51|ppgen        11964
17-10 08:52:48| 93   5   1   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|26.6 28.2 27.6|ppgen_sabv_l  71|ppgen        12030
17-10 08:52:49| 95   4   1   0   0|  24G   37G   73M 2123M|   0    92k| 20   0   0|27.1 28.2 27.6|ppgen_sabv_l  55|ppgen        12222
17-10 08:52:50| 98   2   0   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|27.1 28.2 27.6|ppgen         55|ppgen        12222
17-10 08:52:51| 98   2   0   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|27.1 28.2 27.6|ppgen         51|ppgen        12222
17-10 08:52:52| 99   2   0   0   0|  24G   36G   73M 2123M|   0  4108B| 33   0   0|27.1 28.2 27.6|ppgen_sabv_l  51|ppgen        12286
17-10 08:52:53| 99   1   0   0   0|  24G   37G   73M 2123M|   0  8192B| 33   0   0|27.1 28.2 27.6|ppgen_sabv_l  53|ppgen        12286
17-10 08:52:54| 99   1   0   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|27.5 28.3 27.7|ppgen         51|ppgen        12286
17-10 08:52:55| 99   1   0   0   0|  24G   37G   73M 2123M|   0   132k| 33   0   0|27.5 28.3 27.7|ppgen         53|ppgen        12286
17-10 08:52:56| 98   1   1   0   0|  24G   37G   73M 2123M|   0     0 | 33   0 2.0|27.5 28.3 27.7|ppgen_sabv_l  54|ppgen        12286
17-10 08:52:57| 99   0   0   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|27.5 28.3 27.7|ppgen_sabv_l  50|ppgen        12286
17-10 08:52:58| 99   1   0   0   0|  24G   37G   73M 2123M|   0  4096B| 33   0   0|27.5 28.3 27.7|ppgen         51|ppgen        12286
17-10 08:52:59| 99   1   0   0   0|  24G   37G   73M 2123M|   0  4104B| 33   0   0|27.8 28.4 27.7|ppgen_sabv_l  51|ppgen        12286
17-10 08:53:00| 99   1   0   0   0|  24G   37G   73M 2123M|   0    20k| 33   0   0|27.8 28.4 27.7|ppgen_sabv_l  50|ppgen        12286
17-10 08:53:01| 99   1   0   0   0|  24G   37G   73M 2123M|   0  4120B| 33   0   0|27.8 28.4 27.7|ppgen         59|ppgen        12286
17-10 08:53:02| 93   2   4   0   0|  24G   37G   73M 2123M|   0     0 | 19   0   0|27.8 28.4 27.7|ppgen         58|ppgen        12286
17-10 08:53:03| 53  11  36   0   0|  24G   36G   73M 2123M|   0     0 | 20   0   0|27.8 28.4 27.7|ppgen         49|ppgen        12405
17-10 08:53:04| 59  18  21   0   0|  25G   35G   73M 2123M|   0  8122B| 34   0  18|27.4 28.3 27.7|ppgen         57|ppgen        12597
17-10 08:53:05| 79  14   8   0   0|  24G   37G   73M 2123M|   0    57k|6.0   0 5.1|27.4 28.3 27.7|ppgen_sabv_l  65|ppgen_sabv_l 11509
17-10 08:53:06| 76  16   8   0   0|  22G   39G   73M 2123M|   0     0 | 21   0   0|27.4 28.3 27.7|ppgen_sabv_l  62|ppgen_sabv_l 11622
17-10 08:53:07| 92   7   1   0   0|  22G   39G   73M 2123M|   0     0 | 34   0   0|27.4 28.3 27.7|ppgen_sabv_l  66|ppgen_sabv_l 11622
17-10 08:53:08| 95   5   0   0   0|  22G   38G   73M 2123M|   0     0 | 34   0   0|27.4 28.3 27.7|ppgen_sabv_l  78|ppgen_sabv_l 11622
17-10 08:53:09| 94   3   3   0   0|  22G   38G   73M 2123M|   0   244k| 35   0 1.0|28.0 28.4 27.7|ppgen_sabv_l  49|ppgen_sabv_l 11686
17-10 08:53:10| 95   3   1   0   0|  22G   38G   73M 2123M|   0  8207B| 29   0   0|28.0 28.4 27.7|ppgen_sabv_l  66|ppgen_sabv_l 11778
17-10 08:53:11| 95   3   1   0   0|  23G   38G   73M 2123M|   0     0 | 33   0   0|28.0 28.4 27.7|ppgen_sabv_l  65|ppgen_sabv_l 11894
17-10 08:53:12| 95   4   1   0   0|  23G   38G   73M 2123M|   0     0 | 34   0   0|28.0 28.4 27.7|ppgen_sabv_l  72|ppgen_sabv_l 11894
17-10 08:53:13| 95   3   2   0   0|  23G   38G   73M 2123M|   0     0 | 20   0   0|28.0 28.4 27.7|ppgen_sabv_l  65|ppgen_sabv_l 11790
17-10 08:53:14| 97   2   1   0   0|  23G   38G   73M 2123M|   0    80k| 33   0  11|27.9 28.4 27.7|ppgen_sabv_l  67|ppgen_sabv_l 11790
17-10 08:53:15| 97   3   1   0   0|  23G   38G   73M 2123M|   0     0 | 35   0 1.0|27.9 28.4 27.7|ppgen_sabv_l  75|ppgen_sabv_l 11790
17-10 08:53:16| 91   8   0   0   0|  23G   37G   73M 2123M|   0  8167B| 34   0  10|27.9 28.4 27.7|ppgen_sabv_l  54|ppgen_sabv_l 11790
17-10 08:53:17| 97   4   0   0   0|  24G   37G   73M 2123M|   0     0 | 34   0 5.0|27.9 28.4 27.7|ppgen         56|ppgen_sabv_l 11790
17-10 08:53:18| 97   2   1   0   0|  24G   37G   73M 2123M|   0     0 | 33   0   0|27.9 28.4 27.7|ppgen_sabv_l  51|ppgen_sabv_l 11790
17-10 08:53:19| 99   1   0   0   0|  24G   37G   73M 2123M|   0    96k| 33   0   0|28.2 28.4 27.7|ppgen_sabv_l  53|ppgen_sabv_l 11790
17-10 08:53:20| 99   1   0   0   0|  23G   37G   73M 2123M|   0     0 | 33   0 2.0|28.2 28.4 27.7|ppgen_sabv_l  53|ppgen_sabv_l 11790
17-10 08:53:21| 99   1   0   0   0|  23G   37G   73M 2123M|   0     0 | 33   0   0|28.2 28.4 27.7|ppgen_sabv_l  52|ppgen_sabv_l 11790
17-10 08:53:22| 99   0   0   0   0|  23G   37G   73M 2123M|   0    12k| 33   0   0|28.2 28.4 27.7|ppgen_sabv_l  51|ppgen_sabv_l 11790
17-10 08:53:23| 99   1   0   0   0|  23G   37G   73M 2123M|   0     0 | 33   0   0|28.2 28.4 27.7|ppgen_sabv_l  49|ppgen_sabv_l 11790
17-10 08:53:24|100   0   0   0   0|  23G   37G   73M 2123M|   0  8221B| 33   0   0|28.5 28.5 27.8|ppgen_sabv_l  50|ppgen_sabv_l 11790
17-10 08:53:25| 99   1   0   0   0|  23G   37G   73M 2123M|   0    64k| 33   0   0|28.5 28.5 27.8|ppgen         51|ppgen_sabv_l 11790
17-10 08:53:26| 99   1   0   0   0|  23G   37G   73M 2123M|   0     0 | 30   0   0|28.5 28.5 27.8|ppgen         51|ppgen_sabv_l 11790
17-10 08:53:27| 99   1   0   0   0|  23G   37G   73M 2123M|   0  8191B| 33   0 1.0|28.5 28.5 27.8|ppgen_sabv_l  51|ppgen_sabv_l 11790
17-10 08:53:28| 98   1   1   0   0|  23G   38G   73M 2123M|   0  4095B| 33   0   0|28.5 28.5 27.8|ppgen         53|ppgen_sabv_l 11790
17-10 08:53:29| 93   6   1   0   0|  23G   37G   73M 2123M|   0     0 | 33   0   0|28.8 28.5 27.8|ppgen         54|ppgen_sabv_l 12138
17-10 08:53:30| 98   1   1   0   0|  23G   37G   73M 2123M|   0    68k| 32   0   0|28.8 28.5 27.8|ppgen_sabv_l  50|ppgen_sabv_l 12138
17-10 08:53:31| 93   6   1   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|28.8 28.5 27.8|ppgen_sabv_l  70|ppgen_sabv_l 12138
17-10 08:53:32| 97   3   0   0   0|  24G   37G   73M 2123M|   0     0 | 34   0   0|28.8 28.5 27.8|ppgen_sabv_l  59|ppgen_sabv_l 12138
17-10 08:53:33| 97   3   0   0   0|  24G   37G   73M 2123M|   0  4095B| 34   0   0|28.8 28.5 27.8|ppgen_sabv_l  58|ppgen_sabv_l 12138
17-10 08:53:34| 95   4   0   0   0|  24G   37G   73M 2123M|   0  4095B| 34   0  27|29.1 28.6 27.8|ppgen_sabv_l  52|ppgen_sabv_l 12138
17-10 08:53:35| 95   5   0   0   0|  24G   37G   73M 2123M|   0    32k| 34   0  40|29.1 28.6 27.8|ppgen_sabv_l  50|ppgen_sabv_l 12138
17-10 08:53:36| 79   8  12   0   0|  24G   37G   73M 2123M|   0     0 | 35   0   0|29.1 28.6 27.8|ppgen         56|ppgen_sabv_l 12182
17-10 08:53:37| 93   6   1   0   0|  24G   37G   73M 2123M|   0  4090B| 19   0   0|29.1 28.6 27.8|ppgen         76|ppgen_sabv_l 12386
17-10 08:53:38| 95   5   1   0   0|  24G   37G   73M 2123M|   0     0 | 26   0   0|29.1 28.6 27.8|ppgen         70|ppgen_sabv_l 12235
17-10 08:53:39| 96   3   1   0   0|  24G   37G   73M 2123M|   0  4086B| 31   0   0|29.4 28.7 27.8|ppgen         62|ppgen_sabv_l 12178
17-10 08:53:40| 95   3   2   0   0|  24G   37G   73M 2123M|   0    32k| 19   0   0|29.4 28.7 27.8|ppgen         78|ppgen_sabv_l 12229
17-10 08:53:41| 93   7   1   0   0|  25G   36G   73M 2123M|   0     0 | 34   0   0|29.4 28.7 27.8|ppgen         70|ppgen_sabv_l 12621
17-10 08:53:42| 93   6   1   0   0|  25G   36G   73M 2123M|   0  8164B| 33   0   0|29.4 28.7 27.8|ppgen         72|ppgen_sabv_l 12651
17-10 08:53:43| 98   2   0   0   0|  25G   36G   73M 2123M|   0     0 | 34   0   0|29.4 28.7 27.8|ppgen_sabv_l  50|ppgen_sabv_l 12651
17-10 08:53:44| 93   6   2   0   0|  25G   36G   73M 2123M|   0  4100B| 37   0 1.0|28.5 28.5 27.8|ppgen         64|ppgen_sabv_l 12872
